"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2016","289.68","289.68","289.68","289.68","","-1.04%"
"09/15/2016","292.72","292.72","292.72","292.72","","0.03%"
"09/14/2016","292.62","292.62","292.62","292.62","","-0.77%"
"09/13/2016","294.89","294.89","294.89","294.89","","-0.74%"
"09/12/2016","297.08","297.08","297.08","297.08","","-0.91%"
"09/09/2016","299.80","299.80","299.80","299.80","","0.38%"
"09/08/2016","298.66","298.66","298.66","298.66","","0.34%"
"09/07/2016","297.66","297.66","297.66","297.66","","0.45%"
"09/06/2016","296.34","296.34","296.34","296.34","","0.67%"
"09/05/2016","294.38","294.38","294.38","294.38","","-1.05%"
"09/01/2016","297.50","297.50","297.50","297.50","","-1.24%"
"08/31/2016","301.25","301.25","301.25","301.25","","0.22%"
"08/30/2016","300.60","300.60","300.60","300.60","","0.49%"
"08/29/2016","299.14","299.14","299.14","299.14","","-0.03%"
"08/26/2016","299.24","299.24","299.24","299.24","","1.13%"
"08/25/2016","295.90","295.90","295.90","295.90","","-0.09%"
"08/24/2016","296.17","296.17","296.17","296.17","","-0.19%"
"08/23/2016","296.73","296.73","296.73","296.73","","0.34%"
"08/22/2016","295.73","295.73","295.73","295.73","","-0.94%"
"08/19/2016","298.53","298.53","298.53","298.53","","0.87%"
"08/18/2016","295.95","295.95","295.95","295.95","","0.23%"
"08/17/2016","295.26","295.26","295.26","295.26","","0.06%"
"08/16/2016","295.07","295.07","295.07","295.07","","-0.17%"
"08/15/2016","295.56","295.56","295.56","295.56","","0.54%"
"08/12/2016","293.98","293.98","293.98","293.98","","-0.71%"
"08/11/2016","296.09","296.09","296.09","296.09","","1.70%"
"08/10/2016","291.13","291.13","291.13","291.13","","2.38%"
"08/09/2016","284.36","284.36","284.36","284.36","","1.45%"
"08/08/2016","280.29","280.29","280.29","280.29","","-0.50%"
"08/05/2016","281.70","281.70","281.70","281.70","","-1.30%"
"08/04/2016","285.42","285.42","285.42","285.42","","-1.03%"
"08/03/2016","288.40","288.40","288.40","288.40","","-1.02%"
"08/02/2016","291.38","291.38","291.38","291.38","","-2.14%"
"08/01/2016","297.76","297.76","297.76","297.76","","-0.39%"
"07/29/2016","298.92","298.92","298.92","298.92","","-1.19%"
"07/28/2016","302.52","302.52","302.52","302.52","","0.92%"
"07/27/2016","299.76","299.76","299.76","299.76","","0.42%"
"07/26/2016","298.52","298.52","298.52","298.52","","0.23%"
"07/25/2016","297.84","297.84","297.84","297.84","","0.31%"
"07/22/2016","296.92","296.92","296.92","296.92","","-1.51%"
"07/21/2016","301.46","301.46","301.46","301.46","","-0.14%"
"07/20/2016","301.89","301.89","301.89","301.89","","-2.11%"
"07/19/2016","308.39","308.39","308.39","308.39","","-1.47%"
"07/18/2016","312.99","312.99","312.99","312.99","","1.66%"
"07/15/2016","307.88","307.88","307.88","307.88","","0.40%"
"07/14/2016","306.65","306.65","306.65","306.65","","-1.06%"
"07/13/2016","309.94","309.94","309.94","309.94","","2.60%"
"07/12/2016","302.09","302.09","302.09","302.09","","1.31%"
"07/11/2016","298.18","298.18","298.18","298.18","","-1.44%"
"07/08/2016","302.54","302.54","302.54","302.54","","-0.26%"
"07/07/2016","303.34","303.34","303.34","303.34","","1.31%"
"07/06/2016","299.41","299.41","299.41","299.41","","0.06%"
"07/05/2016","299.23","299.23","299.23","299.23","","0.53%"
"07/04/2016","297.66","297.66","297.66","297.66","","0.93%"
"07/01/2016","294.91","294.91","294.91","294.91","","0.67%"
"06/30/2016","292.94","292.94","292.94","292.94","","0.12%"
"06/29/2016","292.58","292.58","292.58","292.58","","1.32%"
"06/28/2016","288.77","288.77","288.77","288.77","","-0.39%"
"06/27/2016","289.90","289.90","289.90","289.90","","0.31%"
"06/24/2016","289.01","289.01","289.01","289.01","","-2.10%"
"06/23/2016","295.21","295.21","295.21","295.21","","0.29%"
"06/22/2016","294.36","294.36","294.36","294.36","","-0.51%"
"06/21/2016","295.87","295.87","295.87","295.87","","0.20%"
"06/20/2016","295.28","295.28","295.28","295.28","","1.51%"
"06/17/2016","290.90","290.90","290.90","290.90","","-1.66%"
"06/16/2016","295.82","295.82","295.82","295.82","","-0.08%"
"06/15/2016","296.07","296.07","296.07","296.07","","-0.11%"
"06/14/2016","296.39","296.39","296.39","296.39","","0.78%"
"06/13/2016","294.10","294.10","294.10","294.10","","-1.88%"
"06/10/2016","299.73","299.73","299.73","299.73","","-0.11%"
"06/09/2016","300.07","300.07","300.07","300.07","","0.13%"
"06/08/2016","299.68","299.68","299.68","299.68","","1.13%"
"06/07/2016","296.33","296.33","296.33","296.33","","1.10%"
"06/06/2016","293.10","293.10","293.10","293.10","","0.18%"
"06/03/2016","292.58","292.58","292.58","292.58","","0.47%"
"06/02/2016","291.22","291.22","291.22","291.22","","0.54%"
"06/01/2016","289.67","289.67","289.67","289.67","","0.40%"
"05/31/2016","288.53","288.53","288.53","288.53","","-0.08%"
"05/30/2016","288.75","288.75","288.75","288.75","","1.55%"
"05/27/2016","284.34","284.34","284.34","284.34","","0.57%"
"05/26/2016","282.73","282.73","282.73","282.73","","-1.32%"
"05/25/2016","286.50","286.50","286.50","286.50","","-0.08%"
"05/24/2016","286.73","286.73","286.73","286.73","","0.15%"
"05/23/2016","286.30","286.30","286.30","286.30","","-0.11%"
"05/20/2016","286.61","286.61","286.61","286.61","","-1.06%"
"05/19/2016","289.67","289.67","289.67","289.67","","-0.73%"
"05/18/2016","291.80","291.80","291.80","291.80","","0.07%"
"05/17/2016","291.61","291.61","291.61","291.61","","1.25%"
"05/16/2016","288.02","288.02","288.02","288.02","","1.19%"
"05/13/2016","284.62","284.62","284.62","284.62","","-0.58%"
"05/12/2016","286.29","286.29","286.29","286.29","","0.15%"
"05/11/2016","285.86","285.86","285.86","285.86","","1.28%"
"05/10/2016","282.24","282.24","282.24","282.24","","-0.27%"
"05/09/2016","283.01","283.01","283.01","283.01","","-0.82%"
"05/06/2016","285.35","285.35","285.35","285.35","","0.39%"
"05/05/2016","284.23","284.23","284.23","284.23","","0.04%"
"05/04/2016","284.13","284.13","284.13","284.13","","0.06%"
"04/29/2016","283.95","283.95","283.95","283.95","","1.08%"
"04/28/2016","280.92","280.92","280.92","280.92","","-0.61%"
"04/27/2016","282.64","282.64","282.64","282.64","","-0.61%"
"04/26/2016","284.38","284.38","284.38","284.38","","1.57%"
"04/25/2016","279.98","279.98","279.98","279.98","","-0.19%"
"04/22/2016","280.50","280.50","280.50","280.50","","2.41%"
"04/21/2016","273.90","273.90","273.90","273.90","","1.37%"
"04/20/2016","270.19","270.19","270.19","270.19","","0.28%"
"04/19/2016","269.43","269.43","269.43","269.43","","-1.71%"
"04/15/2016","274.13","274.13","274.13","274.13","","-0.34%"
"04/14/2016","275.06","275.06","275.06","275.06","","0.86%"
"04/13/2016","272.71","272.71","272.71","272.71","","-0.57%"
"04/12/2016","274.26","274.26","274.26","274.26","","0.47%"
"04/11/2016","272.97","272.97","272.97","272.97","","1.93%"
"04/08/2016","267.81","267.81","267.81","267.81","","-0.09%"
"04/07/2016","268.05","268.05","268.05","268.05","","-0.05%"
"04/06/2016","268.19","268.19","268.19","268.19","","1.20%"
"04/05/2016","265.01","265.01","265.01","265.01","","0.63%"
"04/04/2016","263.35","263.35","263.35","263.35","","-0.51%"
"04/01/2016","264.71","264.71","264.71","264.71","","-0.77%"
"03/31/2016","266.76","266.76","266.76","266.76","","-1.09%"
"03/30/2016","269.69","269.69","269.69","269.69","","0.30%"
"03/29/2016","268.89","268.89","268.89","268.89","","-1.37%"
"03/28/2016","272.63","272.63","272.63","272.63","","0.86%"
"03/25/2016","270.30","270.30","270.30","270.30","","0.47%"
"03/24/2016","269.03","269.03","269.03","269.03","","-0.60%"
"03/23/2016","270.65","270.65","270.65","270.65","","0.68%"
"03/22/2016","268.81","268.81","268.81","268.81","","-0.17%"
"03/21/2016","269.27","269.27","269.27","269.27","","-0.22%"
"03/18/2016","269.87","269.87","269.87","269.87","","-1.29%"
"03/17/2016","273.39","273.39","273.39","273.39","","0.36%"
"03/16/2016","272.41","272.41","272.41","272.41","","0.20%"
"03/15/2016","271.87","271.87","271.87","271.87","","-1.02%"
"03/14/2016","274.67","274.67","274.67","274.67","","0.97%"
"03/11/2016","272.02","272.02","272.02","272.02","","-0.65%"
"03/10/2016","273.80","273.80","273.80","273.80","","0.68%"
"03/09/2016","271.95","271.95","271.95","271.95","","-0.37%"
"03/08/2016","272.97","272.97","272.97","272.97","","-0.07%"
"03/07/2016","273.16","273.16","273.16","273.16","","0.49%"
"03/04/2016","271.84","271.84","271.84","271.84","","0.52%"
"03/03/2016","270.43","270.43","270.43","270.43","","-0.05%"
"03/02/2016","270.56","270.56","270.56","270.56","","1.39%"
"03/01/2016","266.84","266.84","266.84","266.84","","-0.24%"
"02/29/2016","267.47","267.47","267.47","267.47","","-1.44%"
"02/26/2016","271.39","271.39","271.39","271.39","","1.08%"
"02/25/2016","268.49","268.49","268.49","268.49","","-1.08%"
"02/24/2016","271.41","271.41","271.41","271.41","","0.70%"
"02/23/2016","269.51","269.51","269.51","269.51","","0.09%"
"02/22/2016","269.28","269.28","269.28","269.28","","1.73%"
"02/19/2016","264.71","264.71","264.71","264.71","","0.13%"
"02/18/2016","264.37","264.37","264.37","264.37","","1.17%"
"02/17/2016","261.30","261.30","261.30","261.30","","-0.49%"
"02/16/2016","262.59","262.59","262.59","262.59","","0.59%"
"02/15/2016","261.06","261.06","261.06","261.06","","-1.37%"
"02/05/2016","264.69","264.69","264.69","264.69","","0.20%"
"02/04/2016","264.17","264.17","264.17","264.17","","0.95%"
"02/03/2016","261.69","261.69","261.69","261.69","","0.08%"
"02/02/2016","261.47","261.47","261.47","261.47","","-0.82%"
"02/01/2016","263.64","263.64","263.64","263.64","","-1.41%"
"01/29/2016","267.41","267.41","267.41","267.41","","0.88%"
"01/28/2016","265.08","265.08","265.08","265.08","","-0.25%"
"01/27/2016","265.74","265.74","265.74","265.74","","0.73%"
"01/26/2016","263.82","263.82","263.82","263.82","","-1.52%"
"01/25/2016","267.90","267.90","267.90","267.90","","4.26%"
"01/22/2016","256.96","256.96","256.96","256.96","","0.88%"
"01/21/2016","254.73","254.73","254.73","254.73","","-0.85%"
"01/20/2016","256.91","256.91","256.91","256.91","","-0.89%"
"01/19/2016","259.21","259.21","259.21","259.21","","1.85%"
"01/18/2016","254.51","254.51","254.51","254.51","","-2.40%"
"01/15/2016","260.78","260.78","260.78","260.78","","-3.13%"
"01/14/2016","269.20","269.20","269.20","269.20","","-1.99%"
"01/13/2016","274.66","274.66","274.66","274.66","","-0.95%"
"01/12/2016","277.29","277.29","277.29","277.29","","1.36%"
"01/11/2016","273.57","273.57","273.57","273.57","","-0.35%"
"01/08/2016","274.54","274.54","274.54","274.54","","-0.93%"
"01/07/2016","277.12","277.12","277.12","277.12","","-1.02%"
"01/06/2016","279.97","279.97","279.97","279.97","","1.41%"
"01/05/2016","276.07","276.07","276.07","276.07","","-1.22%"
"01/04/2016","279.49","279.49","279.49","279.49","","-0.84%"
"12/31/2015","281.85","281.85","281.85","281.85","","-0.02%"
"12/30/2015","281.91","281.91","281.91","281.91","","0.67%"
"12/29/2015","280.02","280.02","280.02","280.02","","1.41%"
"12/28/2015","276.14","276.14","276.14","276.14","","0.23%"
"12/25/2015","275.52","275.52","275.52","275.52","","1.00%"
"12/24/2015","272.79","272.79","272.79","272.79","","0.37%"
"12/23/2015","271.79","271.79","271.79","271.79","","-0.03%"
"12/22/2015","271.87","271.87","271.87","271.87","","0.01%"
"12/21/2015","271.85","271.85","271.85","271.85","","0.76%"
"12/18/2015","269.80","269.80","269.80","269.80","","-2.31%"
"12/17/2015","276.17","276.17","276.17","276.17","","0.25%"
"12/16/2015","275.47","275.47","275.47","275.47","","-0.22%"
"12/15/2015","276.09","276.09","276.09","276.09","","0.44%"
"12/14/2015","274.87","274.87","274.87","274.87","","0.13%"
"12/11/2015","274.51","274.51","274.51","274.51","","0.81%"
"12/10/2015","272.31","272.31","272.31","272.31","","-0.72%"
"12/09/2015","274.29","274.29","274.29","274.29","","-1.88%"
"12/08/2015","279.54","279.54","279.54","279.54","","1.40%"
"12/07/2015","275.68","275.68","275.68","275.68","","-1.37%"
"12/04/2015","279.52","279.52","279.52","279.52","","-0.18%"
"12/03/2015","280.02","280.02","280.02","280.02","","0.24%"
"12/02/2015","279.35","279.35","279.35","279.35","","0.80%"
"12/01/2015","277.13","277.13","277.13","277.13","","-0.60%"
"11/30/2015","278.79","278.79","278.79","278.79","","-1.44%"
"11/27/2015","282.87","282.87","282.87","282.87","","-1.71%"
"11/26/2015","287.78","287.78","287.78","287.78","","-0.49%"
"11/25/2015","289.20","289.20","289.20","289.20","","0.29%"
"11/24/2015","288.36","288.36","288.36","288.36","","-0.86%"
"11/23/2015","290.87","290.87","290.87","290.87","","-0.22%"
"11/20/2015","291.50","291.50","291.50","291.50","","0.60%"
"11/19/2015","289.75","289.75","289.75","289.75","","-0.14%"
"11/18/2015","290.15","290.15","290.15","290.15","","-0.19%"
"11/17/2015","290.70","290.70","290.70","290.70","","0.62%"
"11/16/2015","288.90","288.90","288.90","288.90","","-1.08%"
"11/13/2015","292.05","292.05","292.05","292.05","","0.43%"
"11/12/2015","290.81","290.81","290.81","290.81","","-0.29%"
"11/11/2015","291.67","291.67","291.67","291.67","","-0.74%"
"11/10/2015","293.84","293.84","293.84","293.84","","-1.07%"
"11/09/2015","297.03","297.03","297.03","297.03","","-0.15%"
"11/06/2015","297.47","297.47","297.47","297.47","","-0.68%"
"11/05/2015","299.52","299.52","299.52","299.52","","0.12%"
"11/04/2015","299.17","299.17","299.17","299.17","","-0.10%"
"11/03/2015","299.48","299.48","299.48","299.48","","1.08%"
"11/02/2015","296.28","296.28","296.28","296.28","","-0.95%"
"10/30/2015","299.11","299.11","299.11","299.11","","0.61%"
"10/29/2015","297.31","297.31","297.31","297.31","","1.00%"
"10/28/2015","294.38","294.38","294.38","294.38","","-0.74%"
"10/27/2015","296.57","296.57","296.57","296.57","","-0.56%"
"10/26/2015","298.23","298.23","298.23","298.23","","-0.46%"
"10/23/2015","299.60","299.60","299.60","299.60","","1.16%"
"10/22/2015","296.16","296.16","296.16","296.16","","1.10%"
"10/21/2015","292.93","292.93","292.93","292.93","","-0.22%"
"10/20/2015","293.58","293.58","293.58","293.58","","-1.51%"
"10/19/2015","298.09","298.09","298.09","298.09","","-0.50%"
"10/16/2015","299.59","299.59","299.59","299.59","","0.36%"
"10/15/2015","298.51","298.51","298.51","298.51","","0.25%"
"10/14/2015","297.76","297.76","297.76","297.76","","-0.62%"
"10/13/2015","299.62","299.62","299.62","299.62","","-0.84%"
"10/12/2015","302.15","302.15","302.15","302.15","","1.05%"
"10/09/2015","299.00","299.00","299.00","299.00","","0.30%"
"10/08/2015","298.12","298.12","298.12","298.12","","1.94%"
"10/07/2015","292.44","292.44","292.44","292.44","","0.29%"
"10/06/2015","291.60","291.60","291.60","291.60","","2.35%"
"10/05/2015","284.91","284.91","284.91","284.91","","1.15%"
"10/02/2015","281.66","281.66","281.66","281.66","","-0.10%"
"10/01/2015","281.93","281.93","281.93","281.93","","0.08%"
"09/30/2015","281.70","281.70","281.70","281.70","","0.36%"
"09/29/2015","280.69","280.69","280.69","280.69","","-0.50%"
"09/28/2015","282.10","282.10","282.10","282.10","","-1.34%"
"09/25/2015","285.94","285.94","285.94","285.94","","-0.49%"
"09/24/2015","287.35","287.35","287.35","287.35","","-0.55%"
"09/23/2015","288.93","288.93","288.93","288.93","","-0.26%"
"09/22/2015","289.68","289.68","289.68","289.68","","0.13%"
"09/21/2015","289.31","289.31","289.31","289.31","","1.33%"
"09/18/2015","285.52","285.52","285.52","285.52","","0.76%"
"09/17/2015","283.38","283.38","283.38","283.38","","0.17%"
"09/16/2015","282.90","282.90","282.90","282.90","","1.72%"
"09/15/2015","278.12","278.12","278.12","278.12","","-0.75%"
"09/14/2015","280.21","280.21","280.21","280.21","","-1.74%"
"09/11/2015","285.17","285.17","285.17","285.17","","-0.94%"
"09/10/2015","287.88","287.88","287.88","287.88","","-0.07%"
"09/09/2015","288.08","288.08","288.08","288.08","","0.86%"
"09/08/2015","285.63","285.63","285.63","285.63","","1.77%"
"09/07/2015","280.66","280.66","280.66","280.66","","-1.06%"
"09/04/2015","283.67","283.67","283.67","283.67","","0.85%"
"09/03/2015","281.28","281.28","281.28","281.28","","-1.95%"
"09/01/2015","286.87","286.87","286.87","286.87","","-0.53%"
"08/31/2015","288.39","288.39","288.39","288.39","","-1.98%"
"08/28/2015","294.21","294.21","294.21","294.21","","3.22%"
"08/27/2015","285.03","285.03","285.03","285.03","","1.41%"
"08/26/2015","281.08","281.08","281.08","281.08","","2.14%"
"08/25/2015","275.19","275.19","275.19","275.19","","0.89%"
"08/24/2015","272.77","272.77","272.77","272.77","","-5.16%"
"08/21/2015","287.60","287.60","287.60","287.60","","-2.08%"
"08/20/2015","293.71","293.71","293.71","293.71","","-1.87%"
"08/19/2015","299.32","299.32","299.32","299.32","","-1.05%"
"08/18/2015","302.49","302.49","302.49","302.49","","1.02%"
"08/17/2015","299.43","299.43","299.43","299.43","","-1.13%"
"08/14/2015","302.85","302.85","302.85","302.85","","-0.60%"
"08/13/2015","304.67","304.67","304.67","304.67","","-2.35%"
"08/12/2015","312.00","312.00","312.00","312.00","","-1.87%"
"08/11/2015","317.93","317.93","317.93","317.93","","0.31%"
"08/10/2015","316.94","316.94","316.94","316.94","","1.08%"
"08/07/2015","313.55","313.55","313.55","313.55","","0.66%"
"08/06/2015","311.50","311.50","311.50","311.50","","-1.21%"
"08/05/2015","315.30","315.30","315.30","315.30","","1.67%"
"08/04/2015","310.11","310.11","310.11","310.11","","-1.30%"
"08/03/2015","314.20","314.20","314.20","314.20","","-1.91%"
"07/31/2015","320.32","320.32","320.32","320.32","","-1.14%"
"07/30/2015","324.00","324.00","324.00","324.00","","0.45%"
"07/29/2015","322.54","322.54","322.54","322.54","","-1.53%"
"07/28/2015","327.54","327.54","327.54","327.54","","-0.71%"
"07/27/2015","329.89","329.89","329.89","329.89","","1.00%"
"07/24/2015","326.61","326.61","326.61","326.61","","0.35%"
"07/23/2015","325.48","325.48","325.48","325.48","","-0.32%"
"07/22/2015","326.52","326.52","326.52","326.52","","2.54%"
"07/21/2015","318.43","318.43","318.43","318.43","","-0.57%"
"07/20/2015","320.27","320.27","320.27","320.27","","-1.09%"
"07/17/2015","323.80","323.80","323.80","323.80","","0.47%"
"07/16/2015","322.27","322.27","322.27","322.27","","-0.52%"
"07/15/2015","323.95","323.95","323.95","323.95","","-0.78%"
"07/14/2015","326.49","326.49","326.49","326.49","","1.05%"
"07/13/2015","323.10","323.10","323.10","323.10","","0.63%"
"07/10/2015","321.09","321.09","321.09","321.09","","0.30%"
"07/09/2015","320.14","320.14","320.14","320.14","","0.17%"
"07/08/2015","319.59","319.59","319.59","319.59","","-1.52%"
"07/07/2015","324.51","324.51","324.51","324.51","","0.42%"
"07/06/2015","323.14","323.14","323.14","323.14","","2.02%"
"07/03/2015","316.73","316.73","316.73","316.73","","1.39%"
"07/02/2015","312.40","312.40","312.40","312.40","","2.17%"
"07/01/2015","305.77","305.77","305.77","305.77","","-0.14%"
"06/30/2015","306.21","306.21","306.21","306.21","","0.96%"
"06/29/2015","303.30","303.30","303.30","303.30","","2.24%"
"06/26/2015","296.65","296.65","296.65","296.65","","-0.85%"
"06/25/2015","299.18","299.18","299.18","299.18","","-0.52%"
"06/24/2015","300.74","300.74","300.74","300.74","","-0.40%"
"06/23/2015","301.95","301.95","301.95","301.95","","0.06%"
"06/22/2015","301.78","301.78","301.78","301.78","","1.74%"
"06/19/2015","296.63","296.63","296.63","296.63","","0.05%"
"06/18/2015","296.48","296.48","296.48","296.48","","0.40%"
"06/17/2015","295.30","295.30","295.30","295.30","","-0.70%"
"06/16/2015","297.38","297.38","297.38","297.38","","-0.75%"
"06/15/2015","299.62","299.62","299.62","299.62","","-0.32%"
"06/12/2015","300.59","300.59","300.59","300.59","","0.83%"
"06/11/2015","298.11","298.11","298.11","298.11","","1.28%"
"06/10/2015","294.34","294.34","294.34","294.34","","0.22%"
"06/09/2015","293.68","293.68","293.68","293.68","","0.43%"
"06/08/2015","292.43","292.43","292.43","292.43","","0.74%"
"06/05/2015","290.27","290.27","290.27","290.27","","0.52%"
"06/04/2015","288.78","288.78","288.78","288.78","","0.27%"
"06/03/2015","287.99","287.99","287.99","287.99","","-1.08%"
"06/02/2015","291.13","291.13","291.13","291.13","","-0.56%"
"06/01/2015","292.76","292.76","292.76","292.76","","0.56%"
"05/29/2015","291.13","291.13","291.13","291.13","","-0.64%"
"05/28/2015","293.00","293.00","293.00","293.00","","0.59%"
"05/27/2015","291.27","291.27","291.27","291.27","","-0.20%"
"05/26/2015","291.85","291.85","291.85","291.85","","0.91%"
"05/25/2015","289.23","289.23","289.23","289.23","","-0.06%"
"05/22/2015","289.39","289.39","289.39","289.39","","1.54%"
"05/21/2015","285.01","285.01","285.01","285.01","","1.27%"
"05/20/2015","281.44","281.44","281.44","281.44","","3.14%"
"05/19/2015","272.87","272.87","272.87","272.87","","0.90%"
"05/18/2015","270.43","270.43","270.43","270.43","","-2.16%"
"05/15/2015","276.41","276.41","276.41","276.41","","-1.80%"
"05/14/2015","281.47","281.47","281.47","281.47","","0.20%"
"05/13/2015","280.90","280.90","280.90","280.90","","-0.48%"
"05/12/2015","282.25","282.25","282.25","282.25","","-1.89%"
"05/11/2015","287.70","287.70","287.70","287.70","","-0.87%"
"05/08/2015","290.22","290.22","290.22","290.22","","0.01%"
"05/07/2015","290.20","290.20","290.20","290.20","","0.54%"
"05/06/2015","288.63","288.63","288.63","288.63","","-1.06%"
"05/05/2015","291.71","291.71","291.71","291.71","","1.91%"
"05/04/2015","286.24","286.24","286.24","286.24","","-2.48%"
"04/27/2015","293.51","293.51","293.51","293.51","","-1.33%"
"04/24/2015","297.48","297.48","297.48","297.48","","0.34%"
"04/23/2015","296.48","296.48","296.48","296.48","","-0.12%"
"04/22/2015","296.83","296.83","296.83","296.83","","0.29%"
"04/21/2015","295.98","295.98","295.98","295.98","","-0.27%"
"04/20/2015","296.77","296.77","296.77","296.77","","-0.44%"
"04/17/2015","298.07","298.07","298.07","298.07","","0.55%"
"04/16/2015","296.45","296.45","296.45","296.45","","1.31%"
"04/15/2015","292.61","292.61","292.61","292.61","","1.18%"
"04/14/2015","289.19","289.19","289.19","289.19","","-0.39%"
"04/13/2015","290.33","290.33","290.33","290.33","","1.70%"
"04/10/2015","285.47","285.47","285.47","285.47","","0.74%"
"04/09/2015","283.37","283.37","283.37","283.37","","0.53%"
"04/08/2015","281.88","281.88","281.88","281.88","","-0.52%"
"04/07/2015","283.35","283.35","283.35","283.35","","0.87%"
"04/06/2015","280.90","280.90","280.90","280.90","","-0.93%"
"04/03/2015","283.55","283.55","283.55","283.55","","0.29%"
"04/02/2015","282.74","282.74","282.74","282.74","","1.43%"
"04/01/2015","278.76","278.76","278.76","278.76","","-2.22%"
"03/31/2015","285.09","285.09","285.09","285.09","","0.71%"
"03/30/2015","283.08","283.08","283.08","283.08","","-1.21%"
"03/27/2015","286.54","286.54","286.54","286.54","","-0.64%"
"03/26/2015","288.40","288.40","288.40","288.40","","-0.91%"
"03/25/2015","291.05","291.05","291.05","291.05","","-1.13%"
"03/24/2015","294.38","294.38","294.38","294.38","","-0.92%"
"03/23/2015","297.11","297.11","297.11","297.11","","-1.56%"
"03/20/2015","301.82","301.82","301.82","301.82","","0.47%"
"03/19/2015","300.41","300.41","300.41","300.41","","-1.14%"
"03/18/2015","303.86","303.86","303.86","303.86","","-0.75%"
"03/17/2015","306.15","306.15","306.15","306.15","","-0.02%"
"03/16/2015","306.22","306.22","306.22","306.22","","-1.23%"
"03/13/2015","310.04","310.04","310.04","310.04","","-0.40%"
"03/12/2015","311.27","311.27","311.27","311.27","","0.08%"
"03/11/2015","311.01","311.01","311.01","311.01","","-0.82%"
"03/10/2015","313.59","313.59","313.59","313.59","","-0.10%"
"03/09/2015","313.91","313.91","313.91","313.91","","-0.37%"
"03/06/2015","315.09","315.09","315.09","315.09","","-0.77%"
"03/05/2015","317.53","317.53","317.53","317.53","","-0.67%"
"03/04/2015","319.68","319.68","319.68","319.68","","0.02%"
"03/03/2015","319.63","319.63","319.63","319.63","","2.19%"
"03/02/2015","312.77","312.77","312.77","312.77","","-0.03%"
"02/27/2015","312.85","312.85","312.85","312.85","","-1.04%"
"02/26/2015","316.14","316.14","316.14","316.14","","0.85%"
"02/25/2015","313.48","313.48","313.48","313.48","","-1.24%"
"02/24/2015","317.43","317.43","317.43","317.43","","1.19%"
"02/13/2015","313.69","313.69","313.69","313.69","","0.54%"
"02/12/2015","312.02","312.02","312.02","312.02","","1.34%"
"02/11/2015","307.90","307.90","307.90","307.90","","2.02%"
"02/10/2015","301.79","301.79","301.79","301.79","","0.24%"
"02/09/2015","301.06","301.06","301.06","301.06","","-0.27%"
"02/06/2015","301.87","301.87","301.87","301.87","","0.96%"
"02/05/2015","299.00","299.00","299.00","299.00","","0.53%"
"02/04/2015","297.41","297.41","297.41","297.41","","-0.03%"
"02/03/2015","297.50","297.50","297.50","297.50","","-1.62%"
"02/02/2015","302.41","302.41","302.41","302.41","","-1.23%"
"01/30/2015","306.19","306.19","306.19","306.19","","-1.14%"
"01/29/2015","309.73","309.73","309.73","309.73","","-0.55%"
"01/28/2015","311.43","311.43","311.43","311.43","","-0.08%"
"01/27/2015","311.69","311.69","311.69","311.69","","-0.35%"
"01/26/2015","312.80","312.80","312.80","312.80","","-0.45%"
"01/23/2015","314.22","314.22","314.22","314.22","","0.45%"
"01/22/2015","312.81","312.81","312.81","312.81","","0.19%"
"01/21/2015","312.23","312.23","312.23","312.23","","-0.54%"
"01/20/2015","313.93","313.93","313.93","313.93","","-0.35%"
"01/19/2015","315.03","315.03","315.03","315.03","","-0.97%"
"01/16/2015","318.12","318.12","318.12","318.12","","-0.49%"
"01/15/2015","319.70","319.70","319.70","319.70","","0.40%"
"01/14/2015","318.42","318.42","318.42","318.42","","-0.02%"
"01/13/2015","318.48","318.48","318.48","318.48","","0.44%"
"01/12/2015","317.09","317.09","317.09","317.09","","-0.60%"
"01/09/2015","319.01","319.01","319.01","319.01","","1.51%"
"01/08/2015","314.26","314.26","314.26","314.26","","-0.22%"
"01/07/2015","314.94","314.94","314.94","314.94","","-0.40%"
"01/06/2015","316.22","316.22","316.22","316.22","","1.12%"
"01/05/2015","312.71","312.71","312.71","312.71","","-0.33%"
"12/31/2014","313.74","313.74","313.74","313.74","","2.01%"
"12/30/2014","307.55","307.55","307.55","307.55","","1.42%"
"12/29/2014","303.23","303.23","303.23","303.23","","0.39%"
"12/28/2014","302.06","302.06","302.06","302.06","","0.00%"
"12/26/2014","302.06","302.06","302.06","302.06","","-0.51%"
"12/25/2014","303.62","303.62","303.62","303.62","","-1.59%"
"12/24/2014","308.52","308.52","308.52","308.52","","0.38%"
"12/23/2014","307.35","307.35","307.35","307.35","","-0.24%"
"12/22/2014","308.09","308.09","308.09","308.09","","3.38%"
"12/19/2014","298.02","298.02","298.02","298.02","","-1.28%"
"12/18/2014","301.87","301.87","301.87","301.87","","1.49%"
"12/17/2014","297.44","297.44","297.44","297.44","","-3.73%"
"12/16/2014","308.98","308.98","308.98","308.98","","-2.59%"
"12/15/2014","317.21","317.21","317.21","317.21","","-1.09%"
"12/14/2014","320.71","320.71","320.71","320.71","","0.00%"
"12/12/2014","320.71","320.71","320.71","320.71","","0.88%"
"12/11/2014","317.92","317.92","317.92","317.92","","-1.32%"
"12/10/2014","322.18","322.18","322.18","322.18","","1.38%"
"12/09/2014","317.79","317.79","317.79","317.79","","-3.00%"
