"Date","Price","Open","High","Low","Vol.","Change %"
"11/26/2019","1,009.50","1,009.50","1,009.50","1,009.50","","0.17%"
"11/25/2019","1,007.77","1,007.77","1,007.77","1,007.77","","0.04%"
"11/22/2019","1,007.38","1,007.38","1,007.38","1,007.38","","-0.83%"
"11/21/2019","1,015.78","1,015.78","1,015.78","1,015.78","","-1.40%"
"11/20/2019","1,030.25","1,030.25","1,030.25","1,030.25","","-0.69%"
"11/19/2019","1,037.37","1,037.37","1,037.37","1,037.37","","0.56%"
"11/18/2019","1,031.58","1,031.58","1,031.58","1,031.58","","-0.59%"
"11/15/2019","1,037.70","1,037.70","1,037.70","1,037.70","","-0.22%"
"11/14/2019","1,039.95","1,039.95","1,039.95","1,039.95","","-0.21%"
"11/13/2019","1,042.12","1,042.12","1,042.12","1,042.12","","-0.76%"
"11/12/2019","1,050.14","1,050.14","1,050.14","1,050.14","","-0.07%"
"11/11/2019","1,050.92","1,050.92","1,050.92","1,050.92","","-0.54%"
"11/08/2019","1,056.62","1,056.62","1,056.62","1,056.62","","-0.20%"
"11/07/2019","1,058.71","1,058.71","1,058.71","1,058.71","","0.02%"
"11/06/2019","1,058.49","1,058.49","1,058.49","1,058.49","","0.17%"
"11/05/2019","1,056.66","1,056.66","1,056.66","1,056.66","","0.20%"
"11/04/2019","1,054.57","1,054.57","1,054.57","1,054.57","","0.39%"
"11/01/2019","1,050.52","1,050.52","1,050.52","1,050.52","","2.16%"
"10/31/2019","1,028.29","1,028.29","1,028.29","1,028.29","","-0.35%"
"10/30/2019","1,031.85","1,031.85","1,031.85","1,031.85","","0.42%"
"10/29/2019","1,027.57","1,027.57","1,027.57","1,027.57","","0.10%"
"10/28/2019","1,026.55","1,026.55","1,026.55","1,026.55","","-0.08%"
"10/25/2019","1,027.37","1,027.37","1,027.37","1,027.37","","0.16%"
"10/24/2019","1,025.71","1,025.71","1,025.71","1,025.71","","0.63%"
"10/23/2019","1,019.31","1,019.31","1,019.31","1,019.31","","0.24%"
"10/22/2019","1,016.85","1,016.85","1,016.85","1,016.85","","0.05%"
"10/21/2019","1,016.33","1,016.33","1,016.33","1,016.33","","-0.47%"
"10/18/2019","1,021.08","1,021.08","1,021.08","1,021.08","","0.08%"
"10/17/2019","1,020.23","1,020.23","1,020.23","1,020.23","","-0.44%"
"10/16/2019","1,024.70","1,024.70","1,024.70","1,024.70","","0.12%"
"10/15/2019","1,023.51","1,023.51","1,023.51","1,023.51","","-0.01%"
"10/14/2019","1,023.65","1,023.65","1,023.65","1,023.65","","0.19%"
"10/11/2019","1,021.70","1,021.70","1,021.70","1,021.70","","0.38%"
"10/10/2019","1,017.87","1,017.87","1,017.87","1,017.87","","-0.14%"
"10/09/2019","1,019.30","1,019.30","1,019.30","1,019.30","","-0.05%"
"10/08/2019","1,019.80","1,019.80","1,019.80","1,019.80","","0.49%"
"10/07/2019","1,014.80","1,014.80","1,014.80","1,014.80","","-0.79%"
"10/04/2019","1,022.89","1,022.89","1,022.89","1,022.89","","-0.42%"
"10/03/2019","1,027.25","1,027.25","1,027.25","1,027.25","","0.20%"
"10/02/2019","1,025.15","1,025.15","1,025.15","1,025.15","","-0.88%"
"10/01/2019","1,034.22","1,034.22","1,034.22","1,034.22","","0.07%"
"09/30/2019","1,033.45","1,033.45","1,033.45","1,033.45","","-0.23%"
"09/27/2019","1,035.84","1,035.84","1,035.84","1,035.84","","0.74%"
"09/26/2019","1,028.22","1,028.22","1,028.22","1,028.22","","0.33%"
"09/25/2019","1,024.81","1,024.81","1,024.81","1,024.81","","0.03%"
"09/24/2019","1,024.49","1,024.49","1,024.49","1,024.49","","0.24%"
"09/23/2019","1,022.06","1,022.06","1,022.06","1,022.06","","-0.40%"
"09/20/2019","1,026.20","1,026.20","1,026.20","1,026.20","","-0.64%"
"09/19/2019","1,032.83","1,032.83","1,032.83","1,032.83","","0.23%"
"09/18/2019","1,030.51","1,030.51","1,030.51","1,030.51","","0.07%"
"09/17/2019","1,029.77","1,029.77","1,029.77","1,029.77","","0.66%"
"09/16/2019","1,022.97","1,022.97","1,022.97","1,022.97","","0.42%"
"09/13/2019","1,018.68","1,018.68","1,018.68","1,018.68","","1.02%"
"09/12/2019","1,008.38","1,008.38","1,008.38","1,008.38","","0.67%"
"09/11/2019","1,001.64","1,001.64","1,001.64","1,001.64","","0.04%"
"09/10/2019","1,001.26","1,001.26","1,001.26","1,001.26","","-0.27%"
"09/09/2019","1,003.95","1,003.95","1,003.95","1,003.95","","0.10%"
"09/06/2019","1,002.91","1,002.91","1,002.91","1,002.91","","-0.13%"
"09/05/2019","1,004.25","1,004.25","1,004.25","1,004.25","","-0.27%"
"09/04/2019","1,006.94","1,006.94","1,006.94","1,006.94","","-0.02%"
"09/03/2019","1,007.13","1,007.13","1,007.13","1,007.13","","-0.49%"
"08/30/2019","1,012.06","1,012.06","1,012.06","1,012.06","","0.59%"
"08/29/2019","1,006.09","1,006.09","1,006.09","1,006.09","","0.42%"
"08/28/2019","1,001.85","1,001.85","1,001.85","1,001.85","","-0.03%"
"08/27/2019","1,002.12","1,002.12","1,002.12","1,002.12","","-0.70%"
"08/26/2019","1,009.22","1,009.22","1,009.22","1,009.22","","-0.96%"
"08/23/2019","1,018.96","1,018.96","1,018.96","1,018.96","","-0.49%"
"08/22/2019","1,023.98","1,023.98","1,023.98","1,023.98","","0.32%"
"08/21/2019","1,020.75","1,020.75","1,020.75","1,020.75","","0.66%"
"08/20/2019","1,014.03","1,014.03","1,014.03","1,014.03","","0.43%"
"08/19/2019","1,009.72","1,009.72","1,009.72","1,009.72","","0.14%"
"08/16/2019","1,008.27","1,008.27","1,008.27","1,008.27","","0.18%"
"08/15/2019","1,006.46","1,006.46","1,006.46","1,006.46","","1.16%"
"08/14/2019","994.95","994.95","994.95","994.95","","0.15%"
"08/13/2019","993.43","993.43","993.43","993.43","","-0.83%"
"08/12/2019","1,001.77","1,001.77","1,001.77","1,001.77","","0.21%"
"08/09/2019","999.70","999.70","999.70","999.70","","0.12%"
"08/08/2019","998.53","998.53","998.53","998.53","","1.05%"
"08/07/2019","988.16","988.16","988.16","988.16","","0.25%"
"08/06/2019","985.68","985.68","985.68","985.68","","-0.84%"
"08/05/2019","994.06","994.06","994.06","994.06","","-2.14%"
"08/02/2019","1,015.82","1,015.82","1,015.82","1,015.82","","-0.51%"
"08/01/2019","1,020.98","1,020.98","1,020.98","1,020.98","","0.89%"
"07/31/2019","1,011.95","1,011.95","1,011.95","1,011.95","","1.09%"
"07/30/2019","1,001.02","1,001.02","1,001.02","1,001.02","","-1.47%"
"07/29/2019","1,015.93","1,015.93","1,015.93","1,015.93","","-0.02%"
"07/26/2019","1,016.09","1,016.09","1,016.09","1,016.09","","-0.25%"
"07/25/2019","1,018.65","1,018.65","1,018.65","1,018.65","","0.59%"
"07/24/2019","1,012.70","1,012.70","1,012.70","1,012.70","","0.16%"
"07/23/2019","1,011.06","1,011.06","1,011.06","1,011.06","","1.06%"
"07/22/2019","1,000.48","1,000.48","1,000.48","1,000.48","","-0.10%"
"07/19/2019","1,001.47","1,001.47","1,001.47","1,001.47","","0.99%"
"07/18/2019","991.69","991.69","991.69","991.69","","-0.84%"
"07/17/2019","1,000.10","1,000.10","1,000.10","1,000.10","","-0.04%"
"07/16/2019","1,000.55","1,000.55","1,000.55","1,000.55","","0.97%"
"07/15/2019","990.95","990.95","990.95","990.95","","-0.48%"
"07/12/2019","995.72","995.72","995.72","995.72","","-0.39%"
"07/11/2019","999.64","999.64","999.64","999.64","","0.18%"
"07/10/2019","997.82","997.82","997.82","997.82","","0.38%"
"07/09/2019","994.05","994.05","994.05","994.05","","0.22%"
"07/08/2019","991.83","991.83","991.83","991.83","","-1.20%"
"07/05/2019","1,003.87","1,003.87","1,003.87","1,003.87","","0.32%"
"07/04/2019","1,000.67","1,000.67","1,000.67","1,000.67","","1.27%"
"07/03/2019","988.15","988.15","988.15","988.15","","-0.12%"
"07/02/2019","989.36","989.36","989.36","989.36","","-0.30%"
"07/01/2019","992.31","992.31","992.31","992.31","","1.43%"
"06/28/2019","978.30","978.30","978.30","978.30","","1.01%"
"06/27/2019","968.53","968.53","968.53","968.53","","-1.46%"
"06/26/2019","982.92","982.92","982.92","982.92","","0.00%"
"06/25/2019","982.89","982.89","982.89","982.89","","-0.07%"
"06/24/2019","983.56","983.56","983.56","983.56","","0.26%"
"06/21/2019","980.98","980.98","980.98","980.98","","0.08%"
"06/20/2019","980.18","980.18","980.18","980.18","","0.92%"
"06/19/2019","971.20","971.20","971.20","971.20","","0.78%"
"06/18/2019","963.73","963.73","963.73","963.73","","-0.44%"
"06/17/2019","968.01","968.01","968.01","968.01","","-1.13%"
"06/14/2019","979.06","979.06","979.06","979.06","","0.16%"
"06/13/2019","977.46","977.46","977.46","977.46","","-0.66%"
"06/12/2019","983.99","983.99","983.99","983.99","","-0.79%"
"06/11/2019","991.78","991.78","991.78","991.78","","-0.24%"
"06/10/2019","994.14","994.14","994.14","994.14","","0.37%"
"06/07/2019","990.43","990.43","990.43","990.43","","1.03%"
"06/06/2019","980.31","980.31","980.31","980.31","","-0.32%"
"06/05/2019","983.41","983.41","983.41","983.41","","0.03%"
"06/04/2019","983.11","983.11","983.11","983.11","","0.23%"
"06/03/2019","980.86","980.86","980.86","980.86","","-1.29%"
"05/31/2019","993.69","993.69","993.69","993.69","","-0.76%"
"05/30/2019","1,001.29","1,001.29","1,001.29","1,001.29","","-0.31%"
"05/29/2019","1,004.44","1,004.44","1,004.44","1,004.44","","0.07%"
"05/28/2019","1,003.71","1,003.71","1,003.71","1,003.71","","-0.58%"
"05/27/2019","1,009.52","1,009.52","1,009.52","1,009.52","","0.47%"
"05/24/2019","1,004.77","1,004.77","1,004.77","1,004.77","","-1.32%"
"05/23/2019","1,018.22","1,018.22","1,018.22","1,018.22","","-0.15%"
"05/22/2019","1,019.79","1,019.79","1,019.79","1,019.79","","-0.37%"
"05/21/2019","1,023.56","1,023.56","1,023.56","1,023.56","","0.25%"
"05/20/2019","1,021.04","1,021.04","1,021.04","1,021.04","","1.00%"
"05/17/2019","1,010.94","1,010.94","1,010.94","1,010.94","","-0.19%"
"05/16/2019","1,012.91","1,012.91","1,012.91","1,012.91","","0.16%"
"05/15/2019","1,011.27","1,011.27","1,011.27","1,011.27","","1.12%"
"05/14/2019","1,000.02","1,000.02","1,000.02","1,000.02","","0.46%"
"05/13/2019","995.42","995.42","995.42","995.42","","0.67%"
"05/10/2019","988.78","988.78","988.78","988.78","","0.44%"
"05/09/2019","984.46","984.46","984.46","984.46","","-0.21%"
"05/08/2019","986.52","986.52","986.52","986.52","","-0.71%"
"05/07/2019","993.59","993.59","993.59","993.59","","-0.15%"
"05/06/2019","995.13","995.13","995.13","995.13","","-1.62%"
"05/03/2019","1,011.47","1,011.47","1,011.47","1,011.47","","-0.20%"
"05/02/2019","1,013.54","1,013.54","1,013.54","1,013.54","","0.19%"
"04/26/2019","1,011.59","1,011.59","1,011.59","1,011.59","","0.77%"
"04/25/2019","1,003.89","1,003.89","1,003.89","1,003.89","","-0.23%"
"04/24/2019","1,006.25","1,006.25","1,006.25","1,006.25","","1.16%"
"04/23/2019","994.67","994.67","994.67","994.67","","-0.03%"
"04/22/2019","994.95","994.95","994.95","994.95","","-0.14%"
"04/19/2019","996.37","996.37","996.37","996.37","","0.31%"
"04/18/2019","993.27","993.27","993.27","993.27","","-0.87%"
"04/17/2019","1,001.96","1,001.96","1,001.96","1,001.96","","-0.63%"
"04/16/2019","1,008.35","1,008.35","1,008.35","1,008.35","","-0.79%"
"04/12/2019","1,016.39","1,016.39","1,016.39","1,016.39","","-0.27%"
"04/11/2019","1,019.16","1,019.16","1,019.16","1,019.16","","0.50%"
"04/10/2019","1,014.05","1,014.05","1,014.05","1,014.05","","-0.74%"
"04/09/2019","1,021.64","1,021.64","1,021.64","1,021.64","","-1.06%"
"04/08/2019","1,032.55","1,032.55","1,032.55","1,032.55","","0.50%"
"04/05/2019","1,027.39","1,027.39","1,027.39","1,027.39","","0.15%"
"04/04/2019","1,025.82","1,025.82","1,025.82","1,025.82","","0.22%"
"04/03/2019","1,023.58","1,023.58","1,023.58","1,023.58","","-0.36%"
"04/02/2019","1,027.23","1,027.23","1,027.23","1,027.23","","-0.14%"
"04/01/2019","1,028.66","1,028.66","1,028.66","1,028.66","","1.01%"
"03/29/2019","1,018.37","1,018.37","1,018.37","1,018.37","","-0.24%"
"03/28/2019","1,020.85","1,020.85","1,020.85","1,020.85","","0.54%"
"03/27/2019","1,015.38","1,015.38","1,015.38","1,015.38","","0.74%"
"03/26/2019","1,007.97","1,007.97","1,007.97","1,007.97","","0.13%"
"03/25/2019","1,006.63","1,006.63","1,006.63","1,006.63","","-2.05%"
"03/22/2019","1,027.67","1,027.67","1,027.67","1,027.67","","0.83%"
"03/21/2019","1,019.21","1,019.21","1,019.21","1,019.21","","-2.20%"
"03/20/2019","1,042.11","1,042.11","1,042.11","1,042.11","","-0.61%"
"03/19/2019","1,048.50","1,048.50","1,048.50","1,048.50","","-0.50%"
"03/18/2019","1,053.82","1,053.82","1,053.82","1,053.82","","0.70%"
"03/15/2019","1,046.50","1,046.50","1,046.50","1,046.50","","-0.82%"
"03/14/2019","1,055.16","1,055.16","1,055.16","1,055.16","","0.04%"
"03/13/2019","1,054.73","1,054.73","1,054.73","1,054.73","","0.58%"
"03/12/2019","1,048.61","1,048.61","1,048.61","1,048.61","","1.46%"
"03/11/2019","1,033.52","1,033.52","1,033.52","1,033.52","","0.12%"
"03/08/2019","1,032.27","1,032.27","1,032.27","1,032.27","","-0.85%"
"03/07/2019","1,041.14","1,041.14","1,041.14","1,041.14","","-0.05%"
"03/06/2019","1,041.62","1,041.62","1,041.62","1,041.62","","0.20%"
"03/05/2019","1,039.51","1,039.51","1,039.51","1,039.51","","-0.63%"
"03/04/2019","1,046.08","1,046.08","1,046.08","1,046.08","","1.44%"
"03/01/2019","1,031.21","1,031.21","1,031.21","1,031.21","","1.48%"
"02/28/2019","1,016.17","1,016.17","1,016.17","1,016.17","","-3.10%"
"02/27/2019","1,048.66","1,048.66","1,048.66","1,048.66","","0.42%"
"02/26/2019","1,044.32","1,044.32","1,044.32","1,044.32","","-0.86%"
"02/25/2019","1,053.36","1,053.36","1,053.36","1,053.36","","0.63%"
"02/22/2019","1,046.74","1,046.74","1,046.74","1,046.74","","-0.04%"
"02/21/2019","1,047.15","1,047.15","1,047.15","1,047.15","","2.59%"
"02/20/2019","1,020.67","1,020.67","1,020.67","1,020.67","","0.80%"
"02/19/2019","1,012.58","1,012.58","1,012.58","1,012.58","","0.91%"
"02/18/2019","1,003.46","1,003.46","1,003.46","1,003.46","","1.10%"
"02/15/2019","992.54","992.54","992.54","992.54","","-0.28%"
"02/14/2019","995.36","995.36","995.36","995.36","","1.04%"
"02/13/2019","985.16","985.16","985.16","985.16","","0.94%"
"02/12/2019","976.01","976.01","976.01","976.01","","1.27%"
"02/11/2019","963.80","963.80","963.80","963.80","","2.20%"
"02/01/2019","943.07","943.07","943.07","943.07","","-0.48%"
"01/31/2019","947.60","947.60","947.60","947.60","","-0.75%"
"01/30/2019","954.75","954.75","954.75","954.75","","-0.24%"
"01/29/2019","957.03","957.03","957.03","957.03","","0.50%"
"01/28/2019","952.31","952.31","952.31","952.31","","0.60%"
"01/25/2019","946.62","946.62","946.62","946.62","","0.03%"
"01/24/2019","946.32","946.32","946.32","946.32","","0.17%"
"01/23/2019","944.76","944.76","944.76","944.76","","0.12%"
"01/22/2019","943.61","943.61","943.61","943.61","","-0.48%"
"01/21/2019","948.18","948.18","948.18","948.18","","0.68%"
"01/18/2019","941.81","941.81","941.81","941.81","","0.24%"
"01/17/2019","939.54","939.54","939.54","939.54","","-0.96%"
"01/16/2019","948.60","948.60","948.60","948.60","","-0.09%"
"01/15/2019","949.41","949.41","949.41","949.41","","1.00%"
"01/14/2019","940.02","940.02","940.02","940.02","","0.03%"
"01/11/2019","939.78","939.78","939.78","939.78","","0.78%"
"01/10/2019","932.54","932.54","932.54","932.54","","0.35%"
"01/09/2019","929.33","929.33","929.33","929.33","","1.13%"
"01/08/2019","918.96","918.96","918.96","918.96","","-0.65%"
"01/07/2019","925.00","925.00","925.00","925.00","","1.14%"
"01/04/2019","914.57","914.57","914.57","914.57","","0.43%"
"01/03/2019","910.62","910.62","910.62","910.62","","-1.61%"
"01/02/2019","925.55","925.55","925.55","925.55","","0.40%"
"12/28/2018","921.84","921.84","921.84","921.84","","-1.38%"
"12/27/2018","934.70","934.70","934.70","934.70","","0.59%"
"12/26/2018","929.19","929.19","929.19","929.19","","-0.83%"
"12/25/2018","936.93","936.93","936.93","936.93","","-0.71%"
"12/24/2018","943.64","943.64","943.64","943.64","","0.11%"
"12/21/2018","942.57","942.57","942.57","942.57","","-1.16%"
"12/20/2018","953.64","953.64","953.64","953.64","","-0.48%"
"12/19/2018","958.22","958.22","958.22","958.22","","-0.98%"
"12/18/2018","967.74","967.74","967.74","967.74","","-1.12%"
"12/17/2018","978.66","978.66","978.66","978.66","","-1.87%"
"12/14/2018","997.34","997.34","997.34","997.34","","-0.88%"
"12/13/2018","1,006.15","1,006.15","1,006.15","1,006.15","","0.11%"
"12/12/2018","1,005.01","1,005.01","1,005.01","1,005.01","","0.48%"
"12/11/2018","1,000.18","1,000.18","1,000.18","1,000.18","","0.02%"
"12/10/2018","1,000.01","1,000.01","1,000.01","1,000.01","","-0.56%"
"12/07/2018","1,005.62","1,005.62","1,005.62","1,005.62","","0.39%"
"12/06/2018","1,001.76","1,001.76","1,001.76","1,001.76","","-0.22%"
"12/05/2018","1,003.92","1,003.92","1,003.92","1,003.92","","-0.39%"
"12/04/2018","1,007.85","1,007.85","1,007.85","1,007.85","","1.29%"
"12/03/2018","994.99","994.99","994.99","994.99","","2.42%"
"11/30/2018","971.51","971.51","971.51","971.51","","-0.39%"
"11/29/2018","975.27","975.27","975.27","975.27","","-0.33%"
"11/28/2018","978.54","978.54","978.54","978.54","","0.58%"
"11/27/2018","972.92","972.92","972.92","972.92","","0.50%"
"11/26/2018","968.11","968.11","968.11","968.11","","0.90%"
"11/23/2018","959.47","959.47","959.47","959.47","","-0.87%"
"11/22/2018","967.91","967.91","967.91","967.91","","0.31%"
"11/21/2018","964.94","964.94","964.94","964.94","","0.64%"
"11/20/2018","958.82","958.82","958.82","958.82","","0.87%"
"11/19/2018","950.55","950.55","950.55","950.55","","2.26%"
"11/16/2018","929.55","929.55","929.55","929.55","","-0.77%"
"11/15/2018","936.81","936.81","936.81","936.81","","-0.67%"
"11/14/2018","943.15","943.15","943.15","943.15","","-0.14%"
"11/13/2018","944.51","944.51","944.51","944.51","","-1.53%"
"11/12/2018","959.16","959.16","959.16","959.16","","0.20%"
"11/09/2018","957.21","957.21","957.21","957.21","","-1.03%"
"11/08/2018","967.18","967.18","967.18","967.18","","0.52%"
"11/07/2018","962.18","962.18","962.18","962.18","","0.18%"
"11/06/2018","960.44","960.44","960.44","960.44","","-0.35%"
"11/05/2018","963.85","963.85","963.85","963.85","","0.06%"
"11/02/2018","963.27","963.27","963.27","963.27","","2.14%"
"11/01/2018","943.08","943.08","943.08","943.08","","-0.72%"
"10/31/2018","949.91","949.91","949.91","949.91","","3.15%"
"10/30/2018","920.86","920.86","920.86","920.86","","-0.31%"
"10/29/2018","923.76","923.76","923.76","923.76","","-1.10%"
"10/26/2018","934.00","934.00","934.00","934.00","","-1.27%"
"10/25/2018","946.02","946.02","946.02","946.02","","-1.45%"
"10/24/2018","959.96","959.96","959.96","959.96","","-1.34%"
"10/23/2018","973.02","973.02","973.02","973.02","","-1.50%"
"10/22/2018","987.88","987.88","987.88","987.88","","-0.68%"
"10/19/2018","994.65","994.65","994.65","994.65","","-0.51%"
"10/18/2018","999.71","999.71","999.71","999.71","","-0.82%"
"10/17/2018","1,007.93","1,007.93","1,007.93","1,007.93","","0.98%"
"10/16/2018","998.10","998.10","998.10","998.10","","1.34%"
"10/15/2018","984.91","984.91","984.91","984.91","","-2.05%"
"10/12/2018","1,005.50","1,005.50","1,005.50","1,005.50","","2.18%"
"10/11/2018","984.07","984.07","984.07","984.07","","-4.60%"
"10/10/2018","1,031.47","1,031.47","1,031.47","1,031.47","","-0.20%"
"10/09/2018","1,033.58","1,033.58","1,033.58","1,033.58","","-0.29%"
"10/08/2018","1,036.54","1,036.54","1,036.54","1,036.54","","-1.30%"
"10/05/2018","1,050.14","1,050.14","1,050.14","1,050.14","","-1.31%"
"10/04/2018","1,064.12","1,064.12","1,064.12","1,064.12","","0.18%"
"10/03/2018","1,062.23","1,062.23","1,062.23","1,062.23","","0.00%"
"10/02/2018","1,062.27","1,062.27","1,062.27","1,062.27","","0.05%"
"10/01/2018","1,061.71","1,061.71","1,061.71","1,061.71","","-0.78%"
"09/28/2018","1,070.09","1,070.09","1,070.09","1,070.09","","0.46%"
"09/27/2018","1,065.16","1,065.16","1,065.16","1,065.16","","0.82%"
"09/26/2018","1,056.47","1,056.47","1,056.47","1,056.47","","-0.16%"
"09/25/2018","1,058.18","1,058.18","1,058.18","1,058.18","","-0.07%"
"09/24/2018","1,058.90","1,058.90","1,058.90","1,058.90","","1.23%"
"09/21/2018","1,046.08","1,046.08","1,046.08","1,046.08","","0.22%"
"09/20/2018","1,043.74","1,043.74","1,043.74","1,043.74","","0.59%"
"09/19/2018","1,037.65","1,037.65","1,037.65","1,037.65","","0.11%"
"09/18/2018","1,036.56","1,036.56","1,036.56","1,036.56","","0.61%"
"09/17/2018","1,030.29","1,030.29","1,030.29","1,030.29","","-0.48%"
"09/14/2018","1,035.26","1,035.26","1,035.26","1,035.26","","0.33%"
"09/13/2018","1,031.81","1,031.81","1,031.81","1,031.81","","-0.03%"
"09/12/2018","1,032.08","1,032.08","1,032.08","1,032.08","","-0.12%"
"09/11/2018","1,033.32","1,033.32","1,033.32","1,033.32","","1.87%"
"09/10/2018","1,014.40","1,014.40","1,014.40","1,014.40","","-0.07%"
"09/07/2018","1,015.10","1,015.10","1,015.10","1,015.10","","1.49%"
"09/06/2018","1,000.19","1,000.19","1,000.19","1,000.19","","-1.10%"
"09/05/2018","1,011.35","1,011.35","1,011.35","1,011.35","","-1.25%"
"09/04/2018","1,024.13","1,024.13","1,024.13","1,024.13","","-1.73%"
"08/31/2018","1,042.17","1,042.17","1,042.17","1,042.17","","-0.66%"
"08/30/2018","1,049.06","1,049.06","1,049.06","1,049.06","","1.02%"
"08/29/2018","1,038.49","1,038.49","1,038.49","1,038.49","","-0.61%"
"08/28/2018","1,044.83","1,044.83","1,044.83","1,044.83","","0.29%"
"08/27/2018","1,041.81","1,041.81","1,041.81","1,041.81","","0.44%"
"08/24/2018","1,037.21","1,037.21","1,037.21","1,037.21","","-0.08%"
"08/23/2018","1,038.09","1,038.09","1,038.09","1,038.09","","0.30%"
"08/22/2018","1,035.02","1,035.02","1,035.02","1,035.02","","0.45%"
"08/21/2018","1,030.34","1,030.34","1,030.34","1,030.34","","1.03%"
"08/20/2018","1,019.81","1,019.81","1,019.81","1,019.81","","-0.12%"
"08/17/2018","1,021.05","1,021.05","1,021.05","1,021.05","","0.00%"
"08/16/2018","1,021.04","1,021.04","1,021.04","1,021.04","","0.19%"
"08/15/2018","1,019.15","1,019.15","1,019.15","1,019.15","","-1.62%"
"08/14/2018","1,035.96","1,035.96","1,035.96","1,035.96","","0.68%"
"08/13/2018","1,028.94","1,028.94","1,028.94","1,028.94","","0.85%"
"08/10/2018","1,020.25","1,020.25","1,020.25","1,020.25","","0.49%"
"08/09/2018","1,015.26","1,015.26","1,015.26","1,015.26","","-0.45%"
"08/08/2018","1,019.84","1,019.84","1,019.84","1,019.84","","0.83%"
"08/07/2018","1,011.43","1,011.43","1,011.43","1,011.43","","-0.54%"
"08/06/2018","1,016.92","1,016.92","1,016.92","1,016.92","","-0.08%"
"08/03/2018","1,017.76","1,017.76","1,017.76","1,017.76","","0.58%"
"08/02/2018","1,011.93","1,011.93","1,011.93","1,011.93","","-0.29%"
"08/01/2018","1,014.84","1,014.84","1,014.84","1,014.84","","-0.36%"
"07/31/2018","1,018.55","1,018.55","1,018.55","1,018.55","","0.69%"
"07/30/2018","1,011.59","1,011.59","1,011.59","1,011.59","","0.98%"
"07/27/2018","1,001.74","1,001.74","1,001.74","1,001.74","","0.41%"
"07/26/2018","997.69","997.69","997.69","997.69","","0.68%"
"07/25/2018","990.98","990.98","990.98","990.98","","-0.57%"
"07/24/2018","996.65","996.65","996.65","996.65","","-0.53%"
"07/23/2018","1,002.00","1,002.00","1,002.00","1,002.00","","0.39%"
"07/20/2018","998.15","998.15","998.15","998.15","","-1.28%"
"07/19/2018","1,011.10","1,011.10","1,011.10","1,011.10","","0.53%"
"07/18/2018","1,005.72","1,005.72","1,005.72","1,005.72","","2.35%"
"07/17/2018","982.66","982.66","982.66","982.66","","1.74%"
"07/16/2018","965.84","965.84","965.84","965.84","","0.72%"
"07/13/2018","958.98","958.98","958.98","958.98","","1.34%"
"07/12/2018","946.26","946.26","946.26","946.26","","0.37%"
"07/11/2018","942.75","942.75","942.75","942.75","","-1.73%"
"07/10/2018","959.37","959.37","959.37","959.37","","-0.26%"
"07/09/2018","961.90","961.90","961.90","961.90","","-0.55%"
"07/06/2018","967.25","967.25","967.25","967.25","","1.75%"
"07/05/2018","950.58","950.58","950.58","950.58","","-1.71%"
"07/04/2018","967.11","967.11","967.11","967.11","","1.20%"
"07/03/2018","955.67","955.67","955.67","955.67","","-3.82%"
"07/02/2018","993.66","993.66","993.66","993.66","","-1.52%"
"06/29/2018","1,009.02","1,009.02","1,009.02","1,009.02","","0.13%"
"06/28/2018","1,007.73","1,007.73","1,007.73","1,007.73","","-1.66%"
"06/27/2018","1,024.74","1,024.74","1,024.74","1,024.74","","-1.41%"
"06/26/2018","1,039.38","1,039.38","1,039.38","1,039.38","","-0.92%"
"06/25/2018","1,048.99","1,048.99","1,048.99","1,048.99","","0.83%"
"06/22/2018","1,040.40","1,040.40","1,040.40","1,040.40","","2.18%"
"06/21/2018","1,018.19","1,018.19","1,018.19","1,018.19","","-1.27%"
"06/20/2018","1,031.28","1,031.28","1,031.28","1,031.28","","2.12%"
"06/19/2018","1,009.84","1,009.84","1,009.84","1,009.84","","-2.90%"
"06/18/2018","1,039.99","1,039.99","1,039.99","1,039.99","","-3.47%"
"06/15/2018","1,077.37","1,077.37","1,077.37","1,077.37","","-0.06%"
"06/14/2018","1,078.02","1,078.02","1,078.02","1,078.02","","-1.15%"
"06/13/2018","1,090.57","1,090.57","1,090.57","1,090.57","","0.85%"
"06/12/2018","1,081.39","1,081.39","1,081.39","1,081.39","","-1.27%"
"06/11/2018","1,095.32","1,095.32","1,095.32","1,095.32","","0.13%"
"06/08/2018","1,093.95","1,093.95","1,093.95","1,093.95","","0.04%"
"06/07/2018","1,093.55","1,093.55","1,093.55","1,093.55","","0.37%"
"06/06/2018","1,089.47","1,089.47","1,089.47","1,089.47","","1.09%"
"06/05/2018","1,077.72","1,077.72","1,077.72","1,077.72","","0.99%"
"06/04/2018","1,067.12","1,067.12","1,067.12","1,067.12","","2.57%"
"06/01/2018","1,040.42","1,040.42","1,040.42","1,040.42","","2.49%"
"05/31/2018","1,015.11","1,015.11","1,015.11","1,015.11","","2.82%"
"05/30/2018","987.28","987.28","987.28","987.28","","-0.49%"
"05/29/2018","992.12","992.12","992.12","992.12","","3.09%"
"05/28/2018","962.41","962.41","962.41","962.41","","-3.22%"
"05/25/2018","994.47","994.47","994.47","994.47","","-2.31%"
"05/24/2018","1,018.01","1,018.01","1,018.01","1,018.01","","-0.61%"
"05/23/2018","1,024.26","1,024.26","1,024.26","1,024.26","","0.85%"
"05/22/2018","1,015.63","1,015.63","1,015.63","1,015.63","","-3.93%"
