"Date","Price","Open","High","Low","Vol.","Change %"
"08/12/2022","28,600.0","28,650.0","28,650.0","28,350.0","1.01M","0.35%"
"08/11/2022","28,500.0","28,650.0","29,100.0","28,250.0","2.56M","0.71%"
"08/10/2022","28,300.0","28,700.0","28,700.0","28,250.0","1.90M","-1.05%"
"08/09/2022","28,600.0","28,950.0","28,950.0","28,400.0","2.33M","0.18%"
"08/08/2022","28,550.0","28,750.0","29,150.0","28,350.0","2.29M","-0.87%"
"08/05/2022","28,800.0","28,900.0","29,200.0","28,500.0","1.92M","0.00%"
"08/04/2022","28,800.0","28,500.0","29,200.0","28,250.0","5.31M","2.86%"
"08/03/2022","28,000.0","27,500.0","28,100.0","27,300.0","2.57M","1.27%"
"08/02/2022","27,650.0","27,300.0","27,800.0","27,300.0","2.30M","1.47%"
"08/01/2022","27,250.0","27,100.0","27,450.0","27,050.0","1.94M","2.44%"
"07/29/2022","26,600.0","27,600.0","27,600.0","26,600.0","3.02M","-2.21%"
"07/28/2022","27,200.0","27,050.0","27,800.0","27,050.0","2.37M","0.93%"
"07/27/2022","26,950.0","27,000.0","27,100.0","26,500.0","1.62M","-0.19%"
"07/26/2022","27,000.0","27,500.0","27,600.0","27,000.0","1.26M","-1.46%"
"07/25/2022","27,400.0","27,550.0","27,900.0","27,300.0","1.37M","-2.32%"
"07/22/2022","28,050.0","28,300.0","28,650.0","27,950.0","2.45M","-0.88%"
"07/21/2022","28,300.0","28,550.0","28,650.0","28,050.0","2.61M","-0.53%"
"07/20/2022","28,450.0","27,500.0","28,500.0","27,200.0","3.08M","4.79%"
"07/19/2022","27,150.0","27,300.0","27,300.0","26,750.0","807.80K","-0.37%"
"07/18/2022","27,250.0","27,350.0","27,500.0","27,150.0","1.34M","0.55%"
"07/15/2022","27,100.0","27,000.0","27,500.0","27,000.0","1.42M","0.74%"
"07/14/2022","26,900.0","26,550.0","27,050.0","26,500.0","678.00K","0.94%"
"07/13/2022","26,650.0","26,700.0","27,500.0","26,050.0","1.52M","-0.19%"
"07/12/2022","26,700.0","26,050.0","26,750.0","26,050.0","629.50K","2.69%"
"07/11/2022","26,000.0","27,000.0","27,100.0","26,000.0","1.30M","-4.06%"
"07/08/2022","27,100.0","27,500.0","27,850.0","27,000.0","1.15M","-1.28%"
"07/07/2022","27,450.0","26,700.0","27,650.0","26,700.0","1.47M","1.86%"
"07/06/2022","26,950.0","27,300.0","27,800.0","26,400.0","1.50M","-2.00%"
"07/05/2022","27,500.0","27,500.0","27,950.0","27,050.0","2.31M","0.73%"
"07/04/2022","27,300.0","27,300.0","27,800.0","27,200.0","575.30K","0.00%"
"07/01/2022","27,300.0","27,150.0","27,600.0","26,400.0","898.80K","0.55%"
"06/30/2022","27,150.0","27,200.0","28,000.0","27,150.0","1.76M","-0.91%"
"06/29/2022","27,400.0","27,100.0","28,300.0","27,100.0","1.93M","-0.72%"
"06/28/2022","27,600.0","27,400.0","28,000.0","26,950.0","2.06M","3.37%"
"06/27/2022","26,700.0","26,000.0","27,150.0","26,000.0","1.95M","2.69%"
"06/24/2022","26,000.0","26,500.0","26,650.0","26,000.0","906.30K","-1.89%"
"06/23/2022","26,500.0","26,200.0","26,500.0","25,700.0","1.84M","1.15%"
"06/22/2022","26,200.0","25,650.0","26,500.0","25,650.0","1.67M","2.14%"
"06/21/2022","25,650.0","24,950.0","26,200.0","24,950.0","3.07M","2.40%"
"06/20/2022","25,050.0","25,450.0","26,150.0","25,050.0","3.69M","-1.76%"
"06/17/2022","25,500.0","26,000.0","26,400.0","25,000.0","3.21M","-4.85%"
"06/16/2022","26,800.0","26,700.0","27,200.0","26,250.0","2.92M","0.94%"
"06/15/2022","26,550.0","26,500.0","26,700.0","24,800.0","3.49M","0.19%"
"06/14/2022","26,500.0","27,500.0","27,500.0","26,000.0","4.02M","-4.16%"
"06/13/2022","27,650.0","29,200.0","29,200.0","27,650.0","3.79M","-6.90%"
"06/10/2022","29,700.0","29,900.0","30,600.0","29,700.0","1.37M","-1.16%"
"06/09/2022","30,050.0","30,250.0","30,350.0","30,000.0","1.93M","-0.66%"
