"Date","Price","Open","High","Low","Vol.","Change %"
"10/07/2021","62,655.9","61,848.9","62,949.4","61,628.8","6.79M","1.30%"
"10/06/2021","61,848.9","61,555.4","61,995.6","60,454.9","5.13M","0.36%"
"10/05/2021","61,628.8","62,509.2","62,729.3","61,482.0","4.90M","-1.52%"
"10/04/2021","62,582.6","61,628.8","62,729.3","61,555.4","6.16M","1.55%"
"10/01/2021","61,628.8","59,941.3","61,702.2","59,501.1","6.52M","2.69%"
"09/30/2021","60,014.7","59,501.1","60,014.7","59,134.3","4.16M","0.74%"
"09/29/2021","59,574.5","59,574.5","59,794.6","59,134.3","3.50M","-0.12%"
"09/28/2021","59,647.9","58,840.8","59,721.2","58,767.4","5.54M","1.25%"
"09/27/2021","58,914.2","58,914.2","59,794.6","58,767.4","4.33M","0.00%"
"09/24/2021","58,914.2","59,134.3","59,427.8","58,694.1","3.84M","-0.37%"
"09/23/2021","59,134.3","59,354.4","59,868.0","58,914.2","3.71M","-0.49%"
"09/22/2021","59,427.8","59,794.6","59,941.3","58,987.6","3.75M","-0.74%"
"09/21/2021","59,868.0","60,528.3","60,528.3","58,840.8","4.57M","-1.57%"
"09/20/2021","60,821.7","58,767.4","61,188.6","58,694.1","6.92M","3.62%"
"09/17/2021","58,694.1","59,941.3","60,088.1","58,694.1","6.48M","-2.20%"
"09/16/2021","60,014.7","59,794.6","60,308.2","59,427.8","3.79M","0.12%"
